model_key,mileage,fuel,paint_color,car_type,price,sold_at,model_key_spaceless,model_index_inrange,MPower_yn,highMiles_yn,lowMiles_yn,superHighMiles_yn,fast_yn,condition
530,211079,diesel,grey,estate,17600,2018-08-01,530,530BMW,no,yes,no,no,no,used
318,134437,diesel,white,estate,14200,2018-08-01,318,318BMW,no,no,no,no,no,used
520,222898,diesel,black,estate,4800,2018-08-01,520,520BMW,no,yes,no,no,no,used
318,205603,diesel,black,estate,11200,2018-08-01,318,318BMW,no,yes,no,no,no,used
320,303225,diesel,grey,estate,4200,2018-08-01,320,320BMW,no,yes,no,yes,no,used
320,84058,diesel,blue,estate,16100,2018-08-01,320,320BMW,no,no,yes,no,no,used
316,193231,diesel,black,estate,9500,2018-08-01,316,316BMW,no,yes,no,no,no,used
520,105959,diesel,grey,estate,14200,2018-08-01,520,520BMW,no,no,no,no,no,used
318,133178,diesel,black,estate,13100,2018-08-01,318,318BMW,no,no,no,no,no,used
525,96491,diesel,grey,estate,16100,2018-08-01,525,525BMW,no,no,yes,no,no,used
318,155538,diesel,grey,estate,12200,2018-08-01,318,318BMW,no,yes,no,no,no,used
320,166108,diesel,grey,estate,4500,2018-08-01,320,320BMW,no,yes,no,no,no,used
318,87542,diesel,black,estate,15100,2018-08-01,318,318BMW,no,no,yes,no,no,used
318,321301,diesel,silver,estate,3200,2018-08-01,318,318BMW,no,yes,no,yes,no,used
520,156165,diesel,black,estate,13900,2018-08-01,520,520BMW,no,yes,no,no,no,used
320,177650,diesel,grey,estate,9300,2018-08-01,320,320BMW,no,yes,no,no,no,used
518,190520,diesel,grey,estate,8800,2018-08-01,518,518BMW,no,yes,no,no,no,used
318,173289,diesel,black,estate,10100,2018-08-01,318,318BMW,no,yes,no,no,no,used
330,221487,diesel,grey,estate,6500,2018-08-01,330,330BMW,no,yes,no,no,no,used
318,232448,diesel,black,estate,6000,2018-08-01,318,318BMW,no,yes,no,no,no,used
525,266060,diesel,black,estate,15300,2018-08-01,525,525BMW,no,yes,no,no,no,used
318,124869,diesel,silver,estate,15200,2018-08-01,318,318BMW,no,no,no,no,no,used
316,141853,diesel,black,estate,6300,2018-08-01,316,316BMW,no,no,no,no,no,used
320,187454,diesel,grey,estate,14500,2018-08-01,320,320BMW,no,yes,no,no,no,used
525,193148,diesel,grey,estate,14100,2018-08-01,525,525BMW,no,yes,no,no,no,used
318,157157,diesel,black,estate,12100,2018-08-01,318,318BMW,no,yes,no,no,no,used
318,132180,diesel,silver,estate,11300,2018-08-01,318,318BMW,no,no,no,no,no,used
520,288002,diesel,grey,estate,4800,2018-08-01,520,520BMW,no,yes,no,no,no,used
525,245059,diesel,black,estate,13100,2018-08-01,525,525BMW,no,yes,no,no,no,used
318,167029,diesel,brown,estate,12400,2018-08-01,318,318BMW,no,yes,no,no,no,used
318,149696,diesel,white,estate,11800,2018-08-01,318,318BMW,no,no,no,no,no,used
520,170625,diesel,black,estate,13200,2018-08-01,520,520BMW,no,yes,no,no,no,used
316,200488,diesel,grey,estate,9900,2018-08-01,316,316BMW,no,yes,no,no,no,used
320,271618,diesel,black,estate,5000,2018-08-01,320,320BMW,no,yes,no,no,no,used
318,174303,diesel,blue,estate,12000,2018-08-01,318,318BMW,no,yes,no,no,no,used
320,132357,diesel,blue,estate,9800,2018-08-01,320,320BMW,no,no,no,no,no,used
318,206362,diesel,black,estate,10800,2018-08-01,318,318BMW,no,yes,no,no,no,used
318,85814,diesel,black,estate,14800,2018-08-01,318,318BMW,no,no,yes,no,no,used
520,138489,diesel,blue,estate,9900,2018-08-01,520,520BMW,no,no,no,no,no,used
520,108106,diesel,black,estate,13400,2018-08-01,520,520BMW,no,no,no,no,no,used
320,163222,diesel,blue,estate,10400,2018-08-01,320,320BMW,no,yes,no,no,no,used
520,150926,diesel,black,estate,13600,2018-08-01,520,520BMW,no,yes,no,no,no,used
318,121459,diesel,brown,estate,11200,2018-08-01,318,318BMW,no,no,no,no,no,used
520,103331,diesel,grey,estate,15800,2018-08-01,520,520BMW,no,no,no,no,no,used
530,110342,diesel,white,estate,25300,2018-08-01,530,530BMW,no,no,no,no,no,used
525,105183,diesel,brown,estate,20100,2018-08-01,525,525BMW,no,no,no,no,no,used
525,169643,diesel,grey,estate,21500,2018-08-01,525,525BMW,no,yes,no,no,no,used
318,85227,diesel,blue,estate,12000,2018-08-01,318,318BMW,no,no,yes,no,no,used
520,185170,diesel,grey,estate,3600,2018-08-01,520,520BMW,no,yes,no,no,no,used
318,152967,diesel,grey,estate,10800,2018-08-01,318,318BMW,no,yes,no,no,no,used
530,174311,diesel,grey,estate,13700,2018-08-01,530,530BMW,no,yes,no,no,no,used
318,107728,diesel,blue,estate,14300,2018-08-01,318,318BMW,no,no,no,no,no,used
318,175310,diesel,black,estate,5000,2018-08-01,318,318BMW,no,yes,no,no,no,used
520,56164,diesel,brown,estate,23400,2018-08-01,520,520BMW,no,no,yes,no,no,used
320,105304,diesel,brown,estate,11800,2018-08-01,320,320BMW,no,no,no,no,no,used
318,82439,diesel,black,estate,14300,2018-08-01,318,318BMW,no,no,yes,no,no,used
520,156653,diesel,black,estate,12500,2018-08-01,520,520BMW,no,yes,no,no,no,used
520,181409,diesel,grey,estate,14800,2018-08-01,520,520BMW,no,yes,no,no,no,used
320,111638,diesel,black,estate,8400,2018-08-01,320,320BMW,no,no,no,no,no,used
520,87221,diesel,silver,estate,20400,2018-08-01,520,520BMW,no,no,yes,no,no,used
535,253125,diesel,grey,estate,13300,2018-08-01,535,535BMW,no,yes,no,no,no,used
316,105946,diesel,blue,estate,11700,2018-09-01,316,316BMW,no,no,no,no,no,used
520,238828,diesel,black,estate,14900,2018-08-01,520,520BMW,no,yes,no,no,no,used
520,143141,diesel,grey,estate,16800,2018-08-01,520,520BMW,no,no,no,no,no,used
520,191816,diesel,grey,estate,16400,2018-08-01,520,520BMW,no,yes,no,no,no,used
316,168821,diesel,black,estate,9000,2018-08-01,316,316BMW,no,yes,no,no,no,used
318,143694,diesel,grey,estate,11500,2018-08-01,318,318BMW,no,no,no,no,no,used
525,276619,diesel,black,estate,4300,2018-08-01,525,525BMW,no,yes,no,no,no,used
318,181653,diesel,black,estate,11300,2018-08-01,318,318BMW,no,yes,no,no,no,used
320,110081,diesel,grey,estate,19000,2018-08-01,320,320BMW,no,no,no,no,no,used
320,169762,diesel,brown,estate,10200,2018-08-01,320,320BMW,no,yes,no,no,no,used
520,68188,diesel,grey,estate,17300,2018-08-01,520,520BMW,no,no,yes,no,no,used
320,197717,diesel,black,estate,10100,2018-08-01,320,320BMW,no,yes,no,no,no,used
320,137367,diesel,silver,estate,11400,2018-08-01,320,320BMW,no,no,no,no,no,used
320,160879,diesel,silver,estate,7500,2018-08-01,320,320BMW,no,yes,no,no,no,used
518,186440,diesel,black,estate,12100,2018-08-01,518,518BMW,no,yes,no,no,no,used
320,169742,diesel,black,estate,10700,2018-08-01,320,320BMW,no,yes,no,no,no,used
318,179160,diesel,grey,estate,10000,2018-08-01,318,318BMW,no,yes,no,no,no,used
318,220206,diesel,grey,estate,9400,2018-08-01,318,318BMW,no,yes,no,no,no,used
320,153849,diesel,silver,estate,11400,2018-08-01,320,320BMW,no,yes,no,no,no,used
525,228801,diesel,grey,estate,14900,2018-08-01,525,525BMW,no,yes,no,no,no,used
318,145890,diesel,black,estate,10900,2018-08-01,318,318BMW,no,no,no,no,no,used
M550,116310,diesel,blue,estate,40900,2018-08-01,M550,M550BMW,yes,no,no,no,yes,used
318,187011,diesel,grey,estate,9500,2018-08-01,318,318BMW,no,yes,no,no,no,used
520,241757,diesel,grey,estate,16100,2018-08-01,520,520BMW,no,yes,no,no,no,used
318,180120,diesel,grey,estate,10600,2018-08-01,318,318BMW,no,yes,no,no,no,used
520,156478,diesel,black,estate,13600,2018-08-01,520,520BMW,no,yes,no,no,no,used
316,164242,diesel,grey,estate,11200,2018-08-01,316,316BMW,no,yes,no,no,no,used
320,248176,diesel,grey,estate,4900,2018-08-01,320,320BMW,no,yes,no,no,no,used
520,210257,diesel,brown,estate,12800,2018-08-01,520,520BMW,no,yes,no,no,no,used
320,131608,petrol,grey,estate,5500,2018-08-01,320,320BMW,no,no,no,no,no,used
520,178963,diesel,grey,estate,11900,2018-08-01,520,520BMW,no,yes,no,no,no,used
318,163772,diesel,grey,estate,13800,2018-08-01,318,318BMW,no,yes,no,no,no,used
318,152502,diesel,silver,estate,12900,2018-08-01,318,318BMW,no,yes,no,no,no,used
318,148194,diesel,grey,estate,9900,2018-08-01,318,318BMW,no,no,no,no,no,used
320,159213,diesel,silver,estate,11900,2018-09-01,320,320BMW,no,yes,no,no,no,used
318,182951,diesel,blue,estate,9300,2018-09-01,318,318BMW,no,yes,no,no,no,used
318,150122,diesel,grey,estate,11500,2018-09-01,318,318BMW,no,yes,no,no,no,used
318,183576,diesel,silver,estate,10700,2018-09-01,318,318BMW,no,yes,no,no,no,used
320,258378,diesel,grey,estate,4000,2018-09-01,320,320BMW,no,yes,no,no,no,used
318,136563,diesel,white,estate,14600,2018-09-01,318,318BMW,no,no,no,no,no,used
318,218875,diesel,grey,estate,8900,2018-09-01,318,318BMW,no,yes,no,no,no,used
318,176636,diesel,grey,estate,12500,2018-09-01,318,318BMW,no,yes,no,no,no,used
320,85199,diesel,grey,estate,15700,2018-09-01,320,320BMW,no,no,yes,no,no,used
520,172485,diesel,grey,estate,14000,2018-09-01,520,520BMW,no,yes,no,no,no,used
520,178558,diesel,grey,estate,13600,2018-09-01,520,520BMW,no,yes,no,no,no,used
318,159147,diesel,black,estate,7000,2018-09-01,318,318BMW,no,yes,no,no,no,used
530,349490,diesel,blue,estate,3500,2018-09-01,530,530BMW,no,yes,no,yes,no,used
525,160285,diesel,blue,estate,17700,2018-09-01,525,525BMW,no,yes,no,no,no,used
316,251982,diesel,white,estate,10100,2018-09-01,316,316BMW,no,yes,no,no,no,used
518,171496,diesel,brown,estate,13800,2018-09-01,518,518BMW,no,yes,no,no,no,used
316,74146,diesel,silver,estate,7900,2018-09-01,316,316BMW,no,no,yes,no,no,used
318,134794,diesel,black,estate,10000,2018-09-01,318,318BMW,no,no,no,no,no,used
525,83789,diesel,black,estate,6800,2018-09-01,525,525BMW,no,no,yes,no,no,used
318,194998,diesel,blue,estate,9600,2018-09-01,318,318BMW,no,yes,no,no,no,used
320,138190,diesel,blue,estate,12500,2018-09-01,320,320BMW,no,no,no,no,no,used
318,321206,diesel,silver,estate,3200,2018-09-01,318,318BMW,no,yes,no,yes,no,used
318,304661,diesel,grey,estate,5000,2018-09-01,318,318BMW,no,yes,no,yes,no,used
316,180834,diesel,grey,estate,6700,2018-09-01,316,316BMW,no,yes,no,no,no,used
518,198337,diesel,grey,estate,14900,2018-09-01,518,518BMW,no,yes,no,no,no,used
318,125547,diesel,brown,estate,13300,2018-09-01,318,318BMW,no,no,no,no,no,used
316,181535,diesel,brown,estate,5500,2018-09-01,316,316BMW,no,yes,no,no,no,used
520,93132,diesel,black,estate,14900,2018-09-01,520,520BMW,no,no,yes,no,no,used
520,124329,petrol,black,estate,20800,2018-09-01,520,520BMW,no,no,no,no,no,used
525,263395,diesel,blue,estate,6900,2018-09-01,525,525BMW,no,yes,no,no,no,used
316,140538,diesel,brown,estate,7100,2018-09-01,316,316BMW,no,no,no,no,no,used
318,78430,diesel,black,estate,15500,2018-09-01,318,318BMW,no,no,yes,no,no,used
520,135405,diesel,grey,estate,14300,2018-09-01,520,520BMW,no,no,no,no,no,used
320,103095,diesel,silver,estate,3300,2018-09-01,320,320BMW,no,no,no,no,no,used
320,171327,diesel,black,estate,11500,2018-09-01,320,320BMW,no,yes,no,no,no,used
318,144215,diesel,silver,estate,10800,2018-09-01,318,318BMW,no,no,no,no,no,used
320,196508,diesel,grey,estate,8600,2018-09-01,320,320BMW,no,yes,no,no,no,used
318,123911,diesel,grey,estate,14300,2018-09-01,318,318BMW,no,no,no,no,no,used
316,163318,diesel,blue,estate,9800,2018-09-01,316,316BMW,no,yes,no,no,no,used
325,106206,diesel,blue,estate,16300,2018-09-01,325,325BMW,no,no,no,no,no,used
318,175738,diesel,black,estate,10900,2018-09-01,318,318BMW,no,yes,no,no,no,used
520,231600,diesel,grey,estate,11400,2018-09-01,520,520BMW,no,yes,no,no,no,used
318,223126,diesel,black,estate,6400,2018-09-01,318,318BMW,no,yes,no,no,no,used
535,234860,diesel,black,estate,20500,2018-09-01,535,535BMW,no,yes,no,no,no,used
520,127981,diesel,brown,estate,14200,2018-09-01,520,520BMW,no,no,no,no,no,used
330,134819,diesel,grey,estate,19500,2018-09-01,330,330BMW,no,no,no,no,no,used
116,185869,diesel,grey,hatchback,10200,2018-01-01,116,116BMW,no,yes,no,no,no,used
118,125354,diesel,black,hatchback,14200,2018-01-01,118,118BMW,no,no,no,no,no,used
116,110087,diesel,black,hatchback,10000,2018-01-01,116,116BMW,no,no,no,no,no,used
120,84106,diesel,white,hatchback,6000,2018-04-01,120,120BMW,no,no,yes,no,no,used
116,176047,diesel,white,hatchback,14900,2018-04-01,116,116BMW,no,yes,no,no,no,used
116,121617,diesel,black,hatchback,9300,2018-07-01,116,116BMW,no,no,no,no,no,used
118,136684,diesel,blue,hatchback,10900,2018-03-01,118,118BMW,no,no,no,no,no,used
116,155869,petrol,black,hatchback,6000,2018-05-01,116,116BMW,no,yes,no,no,no,used
116,34801,diesel,black,hatchback,12000,2018-08-01,116,116BMW,no,no,yes,no,no,new
320,163573,petrol,brown,hatchback,10100,2018-05-01,320,320BMW,no,yes,no,no,no,used
116,59043,diesel,black,hatchback,11700,2018-05-01,116,116BMW,no,no,yes,no,no,used
116,87337,diesel,blue,hatchback,10800,2018-05-01,116,116BMW,no,no,yes,no,no,used
118,67923,diesel,grey,hatchback,13000,2018-08-01,118,118BMW,no,no,yes,no,no,used
118,366026,diesel,grey,hatchback,3600,2018-06-01,118,118BMW,no,yes,no,yes,no,used
116,31250,diesel,white,hatchback,10600,2018-04-01,116,116BMW,no,no,yes,no,no,new
116,114544,diesel,black,hatchback,9900,2018-08-01,116,116BMW,no,no,no,no,no,used
116,178558,diesel,white,hatchback,8000,2018-07-01,116,116BMW,no,yes,no,no,no,used
125,151535,diesel,red,hatchback,12000,2018-04-01,125,125BMW,no,yes,no,no,no,used
116,163869,diesel,red,hatchback,9800,2018-04-01,116,116BMW,no,yes,no,no,no,used
116,155570,diesel,black,hatchback,9900,2018-09-01,116,116BMW,no,yes,no,no,no,used
116,23576,diesel,grey,hatchback,11300,2018-09-01,116,116BMW,no,no,yes,no,no,new
118,124132,diesel,blue,hatchback,11000,2018-05-01,118,118BMW,no,no,no,no,no,used
320,149826,diesel,white,hatchback,15000,2018-05-01,320,320BMW,no,no,no,no,no,used
318 Gran Turismo,181672,diesel,white,hatchback,13300,2018-07-01,318GranTurismo,318GranTurismoBMW,no,yes,no,no,no,used
320 Gran Turismo,55308,diesel,brown,hatchback,22600,2018-05-01,320GranTurismo,320GranTurismoBMW,no,no,yes,no,no,used
120,107246,diesel,blue,hatchback,13400,2018-05-01,120,120BMW,no,no,no,no,no,used
116,42500,diesel,black,hatchback,13700,2018-04-01,116,116BMW,no,no,yes,no,no,new
116,44969,petrol,black,hatchback,2400,2018-06-01,116,116BMW,no,no,yes,no,no,new
116,119045,diesel,white,hatchback,11100,2018-09-01,116,116BMW,no,no,no,no,no,used
420 Gran Coupé,41690,diesel,black,hatchback,22600,2018-06-01,420GranCoupé,420GranCoupéBMW,no,no,yes,no,no,new
125,29464,diesel,white,hatchback,9500,2018-05-01,125,125BMW,no,no,yes,no,no,new
116,74088,diesel,grey,hatchback,10000,2018-05-01,116,116BMW,no,no,yes,no,no,used
120,90599,diesel,grey,hatchback,13200,2018-08-01,120,120BMW,no,no,yes,no,no,used
116,75617,diesel,white,hatchback,11300,2018-04-01,116,116BMW,no,no,yes,no,no,used
116,10708,diesel,grey,hatchback,11100,2018-07-01,116,116BMW,no,no,yes,no,no,new
118,119192,diesel,black,hatchback,10200,2018-05-01,118,118BMW,no,no,no,no,no,used
118,120350,diesel,grey,hatchback,3600,2018-05-01,118,118BMW,no,no,no,no,no,used
116,114077,diesel,grey,hatchback,9300,2018-07-01,116,116BMW,no,no,no,no,no,used
118,61993,diesel,grey,hatchback,10500,2018-04-01,118,118BMW,no,no,yes,no,no,used
i3,152328,hybrid_petrol,black,hatchback,20300,2018-04-01,i3,i3BMW,no,yes,no,no,no,used
118,142907,diesel,blue,hatchback,5000,2018-04-01,118,118BMW,no,no,no,no,no,used
118,179435,diesel,grey,hatchback,12800,2018-04-01,118,118BMW,no,yes,no,no,no,used
118,279767,diesel,white,hatchback,4400,2018-04-01,118,118BMW,no,yes,no,no,no,used
116,169586,diesel,black,hatchback,9100,2018-04-01,116,116BMW,no,yes,no,no,no,used
420,123816,diesel,black,hatchback,13100,2018-03-01,420,420BMW,no,no,no,no,no,used
116,103195,diesel,grey,hatchback,10900,2018-01-01,116,116BMW,no,no,no,no,no,used
116,127723,diesel,grey,hatchback,8600,2018-01-01,116,116BMW,no,no,no,no,no,used
114,179307,diesel,blue,hatchback,8300,2018-07-01,114,114BMW,no,yes,no,no,no,used
116,74031,diesel,black,hatchback,12000,2018-02-01,116,116BMW,no,no,yes,no,no,used
116,71037,diesel,blue,hatchback,10700,2018-01-01,116,116BMW,no,no,yes,no,no,used
116,101583,diesel,black,hatchback,8900,2018-01-01,116,116BMW,no,no,no,no,no,used
118,281110,diesel,black,hatchback,3500,2018-01-01,118,118BMW,no,yes,no,no,no,used
118,103794,diesel,grey,hatchback,15700,2018-01-01,118,118BMW,no,no,no,no,no,used
118,98953,diesel,grey,hatchback,9900,2018-01-01,118,118BMW,no,no,yes,no,no,used
520 Gran Turismo,91911,diesel,grey,hatchback,24400,2018-03-01,520GranTurismo,520GranTurismoBMW,no,no,yes,no,no,used
420 Gran Coupé,104133,diesel,white,hatchback,30200,2018-01-01,420GranCoupé,420GranCoupéBMW,no,no,no,no,no,used
118,144220,diesel,black,hatchback,10900,2018-01-01,118,118BMW,no,no,no,no,no,used
320,180747,diesel,black,hatchback,11200,2018-01-01,320,320BMW,no,yes,no,no,no,used
520,184393,diesel,black,hatchback,21200,2018-01-01,520,520BMW,no,yes,no,no,no,used
530 Gran Turismo,375686,diesel,white,hatchback,17100,2018-01-01,530GranTurismo,530GranTurismoBMW,no,yes,no,yes,no,used
316,56264,diesel,black,hatchback,8900,2018-03-01,316,316BMW,no,no,yes,no,no,used
116,173913,diesel,white,hatchback,5000,2018-01-01,116,116BMW,no,yes,no,no,no,used
116,124017,diesel,brown,hatchback,9000,2018-01-01,116,116BMW,no,no,no,no,no,used
116,71857,diesel,blue,hatchback,15200,2018-01-01,116,116BMW,no,no,yes,no,no,used
116,108352,diesel,grey,hatchback,11200,2018-03-01,116,116BMW,no,no,no,no,no,used
118,27451,diesel,black,hatchback,15800,2018-03-01,118,118BMW,no,no,yes,no,no,new
530,178650,diesel,grey,hatchback,21100,2018-01-01,530,530BMW,no,yes,no,no,no,used
320 Gran Turismo,144854,diesel,white,hatchback,18200,2018-01-01,320GranTurismo,320GranTurismoBMW,no,no,no,no,no,used
118,71718,diesel,black,hatchback,3000,2018-01-01,118,118BMW,no,no,yes,no,no,used
320 Gran Turismo,164545,diesel,black,hatchback,16200,2018-01-01,320GranTurismo,320GranTurismoBMW,no,yes,no,no,no,used
118,15106,diesel,grey,hatchback,15800,2018-01-01,118,118BMW,no,no,yes,no,no,new
116,146918,diesel,white,hatchback,11500,2018-08-01,116,116BMW,no,no,no,no,no,used
116,139656,diesel,white,hatchback,9400,2018-02-01,116,116BMW,no,no,no,no,no,used
116,181016,diesel,black,hatchback,11900,2018-02-01,116,116BMW,no,yes,no,no,no,used
116,116739,diesel,brown,hatchback,8900,2018-02-01,116,116BMW,no,no,no,no,no,used
318 Gran Turismo,170478,diesel,grey,hatchback,16600,2018-02-01,318GranTurismo,318GranTurismoBMW,no,yes,no,no,no,used
116,202753,diesel,grey,hatchback,9200,2018-02-01,116,116BMW,no,yes,no,no,no,used
118,16726,diesel,black,hatchback,15400,2018-03-01,118,118BMW,no,no,yes,no,no,new
530 Gran Turismo,271901,diesel,grey,hatchback,16700,2018-02-01,530GranTurismo,530GranTurismoBMW,no,yes,no,no,no,used
118,54817,diesel,black,hatchback,17000,2018-02-01,118,118BMW,no,no,yes,no,no,used
116,147717,petrol,black,hatchback,8400,2018-03-01,116,116BMW,no,no,no,no,no,used
320 Gran Turismo,116707,diesel,beige,hatchback,19200,2018-02-01,320GranTurismo,320GranTurismoBMW,no,no,no,no,no,used
116,44687,diesel,brown,hatchback,11200,2018-02-01,116,116BMW,no,no,yes,no,no,new
118,52363,diesel,black,hatchback,24400,2018-02-01,118,118BMW,no,no,yes,no,no,used
320 Gran Turismo,127499,diesel,blue,hatchback,13100,2018-05-01,320GranTurismo,320GranTurismoBMW,no,no,no,no,no,used
520 Gran Turismo,125624,diesel,silver,hatchback,21700,2018-02-01,520GranTurismo,520GranTurismoBMW,no,no,no,no,no,used
116,31930,diesel,black,hatchback,12400,2018-02-01,116,116BMW,no,no,yes,no,no,new
118,113964,diesel,black,hatchback,4500,2018-02-01,118,118BMW,no,no,no,no,no,used
114,100398,diesel,white,hatchback,10700,2018-02-01,114,114BMW,no,no,no,no,no,used
420 Gran Coupé,57457,diesel,black,hatchback,25700,2018-02-01,420GranCoupé,420GranCoupéBMW,no,no,yes,no,no,used
116,123526,diesel,blue,hatchback,5500,2018-02-01,116,116BMW,no,no,no,no,no,used
116,119912,diesel,black,hatchback,6400,2018-04-01,116,116BMW,no,no,no,no,no,used
320 Gran Turismo,184452,diesel,black,hatchback,18300,2018-02-01,320GranTurismo,320GranTurismoBMW,no,yes,no,no,no,used
116,62153,diesel,black,hatchback,10400,2018-06-01,116,116BMW,no,no,yes,no,no,used
118,53647,diesel,blue,hatchback,14500,2018-03-01,118,118BMW,no,no,yes,no,no,used
118,53723,diesel,blue,hatchback,13800,2018-02-01,118,118BMW,no,no,yes,no,no,used
320 Gran Turismo,183911,diesel,grey,hatchback,16100,2018-02-01,320GranTurismo,320GranTurismoBMW,no,yes,no,no,no,used
320,143748,diesel,brown,hatchback,12100,2018-02-01,320,320BMW,no,no,no,no,no,used
320,150445,diesel,black,hatchback,11900,2018-04-01,320,320BMW,no,yes,no,no,no,used
116,147270,diesel,black,hatchback,10700,2018-07-01,116,116BMW,no,no,no,no,no,used
118,186656,diesel,black,hatchback,4900,2018-04-01,118,118BMW,no,yes,no,no,no,used
118,188183,diesel,black,hatchback,4600,2018-02-01,118,118BMW,no,yes,no,no,no,used
118,192063,diesel,black,hatchback,3300,2018-02-01,118,118BMW,no,yes,no,no,no,used
116,156386,diesel,black,hatchback,8900,2018-02-01,116,116BMW,no,yes,no,no,no,used
118,127155,petrol,blue,hatchback,7300,2018-02-01,118,118BMW,no,no,no,no,no,used
116,103226,diesel,white,hatchback,13000,2018-02-01,116,116BMW,no,no,no,no,no,used
